"","sub_id","groupID","studyID","group_cond","trial","img","txt","clean_text"
"197","A1VOXVNVQNLN02",11,"id-uwffo-13","control",6,5,"A lady feeling so much","a lady feeling so much"
"198","A1UZN21EAN1HZ4",14,"id-uwffo-20","control",3,10,"A lady is being abducted, and can't fight back, not good.","a lady is being abducted and cant fight back not good"
"199","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",14,4,"A lady is having an allergic reaction.","a lady is having an allergic reaction"
"200","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",8,6,"A lady survives a horrific accident.","a lady survives a horrific accident"
"201","A2BABL5AHUOYC7",1,"id-uwffo-3","reapp",11,2,"A life in shambles of drug","a life in shambles of drug"
"202","ALAOEYIYW0CW7",8,"id-eiwzx-3000","reapp",1,20,"A life is being saved and the firefighters are incredible for saving this woman's life!","a life is being saved and the firefighters are incredible for saving this womans life"
"203","A1UZ02W2GK883U",8,"id-ngahz-3000","reapp",7,20,"A life saved","a life saved"
"204","AHQX9C1BMA5AR",3,"id-giakt-2998","reapp",9,7,"A life with hardship is still a life to improve from.","a life with hardship is still a life to improve from"
"205","ALAOEYIYW0CW7",8,"id-eiwzx-3000","reapp",10,7,"A little boy is hurt, it's tragic, hard to find any pos","a little boy is hurt its tragic hard to find any pos"
"206","A37LLQYP6UJPEP",9,"id-uwffo-26","control",18,3,"A little weird. not sure whats going on here, looks almost fake? Confusing.","a little weird not sure whats going on here looks almost fake confusing"
"207","A23RGQKZ0PPC46",12,"id-uwffo-8","reapp",7,2,"A long walk needs a rest. He is sleepy","a long walk needs a rest he is sleepy"
"208","A1A1V4DBA77CX7",8,"id-uwffo-19","control",16,14,"A lot of people are alive, that's good.","a lot of people are alive thats good"
"209","A14PFRHG0A2YY9",5,"id-eiwzx-2997","reapp",8,14,"A lot of people survived, good thing.","a lot of people survived good thing"
"210","ADLI3EQYVFGLD",5,"id-bvwuk-3000","reapp",9,4,"A lot of problems can occur when aging, so this doesn’t seem too bad for her","a lot of problems can occur when aging so this doesnt seem too bad for her"
"211","A1SFYD3UCP3IBD",7,"id-eiwzx-3000","reapp",6,14,"A lot of the people off the plane seem to be alive and walking.","a lot of the people off the plane seem to be alive and walking"
"212","A38SB4HNEB1CT0",3,"id-uwffo-24","control",15,10,"A man abuses a girl.","a man abuses a girl"
"213","A2M9END41TCKSB",1,"id-ngahz-2997","reapp",3,11,"A man after he put up a good fight","a man after he put up a good fight"
"214","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",16,10,"A man aiming gun","a man aiming gun"
"215","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",16,9,"A man aiming gun","a man aiming gun"
"216","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",10,10,"A man and women play fight.","a man and women play fight"
"217","A3NJ9TFD27F49J",11,"id-uwffo-3","reapp",5,10,"A man appears to be forcefully dragging a woman into his van. Considering the angle it is a reenactment.","a man appears to be forcefully dragging a woman into his van considering the angle it is a reenactment"
"218","A3NJ9TFD27F49J",11,"id-uwffo-3","reapp",15,2,"A man appears to be injecting drugs while sitting an leaning against a wall. Possibly an overdose but maybe hes just having a","a man appears to be injecting drugs while sitting an leaning against a wall possibly an overdose but maybe hes just having a"
"219","A86NUIKRVDWDF",9,"id-eiwzx-3000","reapp",15,8,"A man bleeding a lot maybe after a riot or a fight","a man bleeding a lot maybe after a riot or a fight"
"220","A38SB4HNEB1CT0",3,"id-uwffo-24","control",17,16,"A man buried another man.","a man buried another man"
"221","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",12,2,"A man burying a grave","a man burying a grave"
"222","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",12,16,"A man burying a grave","a man burying a grave"
"223","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",17,3,"A man caught singing with a lot of emotion","a man caught singing with a lot of emotion"
"224","A1J34VHWNFN1GF",4,"id-bbyjt-2997","reapp",10,9,"A man defending himself with a gun","a man defending himself with a gun"
"225","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",5,3,"A man experiences a bright light that feels spiritual.","a man experiences a bright light that feels spiritual"
"226","A1R0DIJHIE1LOC",4,"id-thggi-2996","reapp",2,2,"A man fell asleep to stop using drugs","a man fell asleep to stop using drugs"
"227","A3JI6QMKXZARZ1",2,"id-uwffo-17","control",15,17,"A man fell down accident look like dead","a man fell down accident look like dead"
"228","A2M9END41TCKSB",1,"id-ngahz-2997","reapp",17,8,"A man fighting for survival","a man fighting for survival"
"229","A2M2U7XUBA4CAN",3,"empty","control",18,16,"A man finding a dead body. Gross.","a man finding a dead body gross"
"230","A2B9OD2O9CJNC0",6,"id-uwffo-23","control",8,10,"A man harrssing a women in a","a man harrssing a women in a"
"231","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",8,2,"A man has decided that he is done using and wants to get clean.","a man has decided that he is done using and wants to get clean"
"232","A3GE5GE72FMTG0",6,"id-uwffo-20","control",19,17,"A man has met with an accident","a man has met with an accident"
"233","A3NJ9TFD27F49J",11,"id-uwffo-3","reapp",16,13,"A man has pierced a large bamboo rod through his bottom lip. I doubt it was an accident but it still looks","a man has pierced a large bamboo rod through his bottom lip i doubt it was an accident but it still looks"
"234","AKWAO862UBFU1",5,"id-thggi-3000","reapp",13,10,"A man helps a woman into the van.","a man helps a woman into the van"
"235","A3NJ9TFD27F49J",11,"id-uwffo-3","reapp",1,16,"A man in a cowboy hat is refilling a hole he just dug. He appears to be buryin","a man in a cowboy hat is refilling a hole he just dug he appears to be buryin"
"236","AYKSP4IV1ET9N",9,"id-thggi-2997","reapp",11,16,"A man in a grave like this is probably common procedure in some places","a man in a grave like this is probably common procedure in some places"
"237","A2TGHPIJ98QSKJ",10,"id-thggi-2997","reapp",12,13,"A man in a tribe","a man in a tribe"
"238","A2C540RSHGKHTN",11,"id-bvwuk-3000","reapp",8,2,"A man inject drug by himself.","a man inject drug by himself"
"239","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",16,4,"A man is able to see after surgery that prevented blocking of his eyes.","a man is able to see after surgery that prevented blocking of his eyes"
"240","A5YRC4QT53JRO",7,"id-uwffo-11","reapp",14,10,"A man is being helped out of the van.","a man is being helped out of the van"
"241","ALAOEYIYW0CW7",8,"id-eiwzx-3000","reapp",11,11,"A man is being punched all bloodied, but I know this is from a movie.","a man is being punched all bloodied but i know this is from a movie"
"242","A1MSS8RZGCLV8U",10,"id-uwffo-3","reapp",11,16,"A man is burying his longtime friend","a man is burying his longtime friend"
"243","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",19,9,"A man is cast as his dream role in a movie.","a man is cast as his dream role in a movie"
"244","AMUMZ8ZXSWTLY",8,"id-uwffo-26","control",9,8,"A man is covered in a lot o blood. Maybe from an attack or protest.","a man is covered in a lot o blood maybe from an attack or protest"
"245","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",14,8,"A man is covered in red paint to protest an important cause.","a man is covered in red paint to protest an important cause"
"246","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",11,1,"A man is crying","a man is crying"
"247","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",11,4,"A man is crying","a man is crying"
"248","A1MSS8RZGCLV8U",10,"id-uwffo-3","reapp",20,2,"A man is enjoying some illicit substances","a man is enjoying some illicit substances"
"249","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",17,5,"A man is fighting","a man is fighting"
"250","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",17,10,"A man is fighting","a man is fighting"
"251","A1R0DIJHIE1LOC",4,"id-thggi-2996","reapp",18,16,"A man is getting a burial service","a man is getting a burial service"
"252","A3AU8PZ6HHBCVT",5,"id-fjoxq-2997","reapp",13,3,"A man is having a spritual breakthrough","a man is having a spritual breakthrough"
"253","A1YV31LYI26TT5",1,"id-fjoxq-266","reapp",12,10,"A man is helping his wife into a vehicle because she is unable to walk. He is helping","a man is helping his wife into a vehicle because she is unable to walk he is helping"
"254","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",13,7,"A man is killed in road","a man is killed in road"
"255","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",13,17,"A man is killed in road","a man is killed in road"
"256","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",10,6,"A man is light blazed","a man is light blazed"
"257","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",10,3,"A man is light blazed","a man is light blazed"
"258","A1MSS8RZGCLV8U",10,"id-uwffo-3","reapp",14,13,"A man is participating in his tribe's longtime traditions","a man is participating in his tribes longtime traditions"
"259","A1YV31LYI26TT5",1,"id-fjoxq-266","reapp",16,16,"A man is paying his respects to his friend by buying him and laying him to rest. He is showing his love for this persojn.","a man is paying his respects to his friend by buying him and laying him to rest he is showing his love for this persojn"
"260","A3RJC9KTQ0U46B",1,"id-giakt-2999","reapp",15,9,"A man is posing for a profile image.","a man is posing for a profile image"
"261","A1YV31LYI26TT5",1,"id-fjoxq-266","reapp",11,2,"A man is rethinking his choices and is right at this moment going to start living differently.","a man is rethinking his choices and is right at this moment going to start living differently"
"262","A1MSS8RZGCLV8U",10,"id-uwffo-3","reapp",15,9,"A man is seeing how cool he looks with a gun in the mirror","a man is seeing how cool he looks with a gun in the mirror"
"263","A1VNFD1E3B4RU5",2,"id-eiwzx-2997","reapp",7,2,"A man is showing how drugs are bad, he is teaching.","a man is showing how drugs are bad he is teaching"
"264","A1YV31LYI26TT5",1,"id-fjoxq-266","reapp",4,13,"A man is showing off his unique talent of pushing things through his tongue. Awesome talent.","a man is showing off his unique talent of pushing things through his tongue awesome talent"
"265","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",7,8,"A man is taking drugs","a man is taking drugs"
"266","A3HB6EFZJ6IXBG",3,"id-uwffo-2","reapp",7,2,"A man is taking drugs","a man is taking drugs"
"267","A3NJ9TFD27F49J",11,"id-uwffo-3","reapp",11,8,"A man is yelling while wearing a suit covered in blood. He may have just been in a fight or accident.","a man is yelling while wearing a suit covered in blood he may have just been in a fight or accident"
"268","A3QVY4E012ZX98",6,"id-giakt-2998","reapp",16,11,"A man just been punched in the face with blue spatt","a man just been punched in the face with blue spatt"
"269","AZS48ETIDIPF3",7,"id-uwffo-22","control",1,10,"A man kidnapping woman. It makes me feel upset and fru","a man kidnapping woman it makes me feel upset and fru"
"270","A1FWHWZONTCAEN",4,"id-uwffo-24","control",14,11,"A man laying dead bothers me quite a bit. I don't want to die.","a man laying dead bothers me quite a bit i dont want to die"
"271","A1FWHWZONTCAEN",4,"id-uwffo-24","control",14,17,"A man laying dead bothers me quite a bit. I don't want to die.","a man laying dead bothers me quite a bit i dont want to die"
"272","A3RJC9KTQ0U46B",1,"id-giakt-2999","reapp",14,17,"A man may still be alive after being brutally attacked by some thieves.","a man may still be alive after being brutally attacked by some thieves"
"273","A2M2U7XUBA4CAN",3,"empty","control",19,9,"A man pointing a gun. Scary.","a man pointing a gun scary"
"274","A17E3BSIFFL26B",12,"id-uwffo-20","control",11,6,"A man probably did that to her...","a man probably did that to her"
"275","A2C540RSHGKHTN",11,"id-bvwuk-3000","reapp",7,10,"A man pushing a women in the van.","a man pushing a women in the van"
"276","A2M2U7XUBA4CAN",3,"empty","control",13,10,"A man pushing someone in a car, but no idea why..","a man pushing someone in a car but no idea why"
"277","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",13,16,"A man sacrificed his life to save the village.","a man sacrificed his life to save the village"
"278","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",3,17,"A man saves his wife from a dangerous killer.","a man saves his wife from a dangerous killer"
"279","A3G1HG9Q8M4UI5",1,"id-fjoxq-1996","reapp",19,3,"A man seeing bright light over the","a man seeing bright light over the"
"280","A3RJC9KTQ0U46B",1,"id-giakt-2999","reapp",13,2,"A man self medicating may be having thoughts of enrolling in rehab soon.","a man self medicating may be having thoughts of enrolling in rehab soon"
"281","A1FWHWZONTCAEN",4,"id-uwffo-24","control",18,10,"A man shooting up heroin. This makes me feel gross and sorry for him.","a man shooting up heroin this makes me feel gross and sorry for him"
"282","A1FWHWZONTCAEN",4,"id-uwffo-24","control",18,2,"A man shooting up heroin. This makes me feel gross and sorry for him.","a man shooting up heroin this makes me feel gross and sorry for him"
"283","A3RJC9KTQ0U46B",1,"id-giakt-2999","reapp",20,3,"A man shouting or screaming because he's trapped inside a box.","a man shouting or screaming because hes trapped inside a box"
"284","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",15,17,"A man suffer a head wound and waits for hel","a man suffer a head wound and waits for hel"
"285","A1XCE4QWZ9ZCC2",5,"id-uwffo-26","control",12,3,"A man suffering from mental illness. Sadness!","a man suffering from mental illness sadness"
"286","A2XQVNF7ZABUQZ",7,"id-eiwzx-3000","reapp",18,8,"A man survived","a man survived"
"287","AT6LDQNLKTUSE",7,"id-thggi-2999","reapp",18,13,"A man takes part in a ceremonial lip piercing for his tribe.","a man takes part in a ceremonial lip piercing for his tribe"
"288","A5YRC4QT53JRO",7,"id-uwffo-11","reapp",9,2,"A man taking a break.","a man taking a break"
"289","A2TGHPIJ98QSKJ",10,"id-thggi-2997","reapp",15,8,"A man that has gotten into a bad bar fight","a man that has gotten into a bad bar fight"
"290","A187JK1IGZGHNQ",10,"id-uwffo-12","control",17,9,"A man threatening someone with a gun, looking like he's ready to pull the trigger at any moment","a man threatening someone with a gun looking like hes ready to pull the trigger at any moment"
"291","A2M2U7XUBA4CAN",3,"empty","control",16,3,"A man trapped somewhere","a man trapped somewhere"
"292","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",12,12,"A man tries out a fire suit.","a man tries out a fire suit"
"293","A2BO5R5TWEXCT5",8,"id-bvwuk-3000","reapp",3,3,"A man trying to get out of a bubble.  Maybe hes just","a man trying to get out of a bubble maybe hes just"
"294","A1KMF5C9TJV3OI",1,"id-uwffo-2","reapp",19,10,"A man trying to make his friend get in the back of a van because shes'drunk","a man trying to make his friend get in the back of a van because shesdrunk"
"295","A1XCE4QWZ9ZCC2",5,"id-uwffo-26","control",16,17,"A man w/out help. I feel scared for him!","a man wout help i feel scared for him"
"296","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",2,16,"A man who has no one gets a proper burial.","a man who has no one gets a proper burial"
"297","A1J34VHWNFN1GF",4,"id-bbyjt-2997","reapp",19,17,"A man who was in an accident","a man who was in an accident"
"298","A3OCKM1XZ2SSEK",6,"id-giakt-2998","reapp",20,2,"A man with a pen finally finished his overnight shift","a man with a pen finally finished his overnight shift"
"299","A86NUIKRVDWDF",9,"id-eiwzx-3000","reapp",7,4,"A man with a puffed up face oozing?","a man with a puffed up face oozing"
"300","A2B9OD2O9CJNC0",6,"id-uwffo-23","control",18,2,"A man with drugs using angry about it","a man with drugs using angry about it"
"301","A187JK1IGZGHNQ",10,"id-uwffo-12","control",18,4,"A man with some sort of disease in his eyes.  Hopefully he can have it treated.","a man with some sort of disease in his eyes hopefully he can have it treated"
