,sub_id,groupID,studyID,subgrp,group_cond,grp_goal,grp_method,trial,img,txt,clean_text
153,A2XZ0DVCW1MBXS,id-ngahz-3000-5,id-ngahz-3000,treatment,reapp,non_motivated,reappraisal,14,17,A character at a haunted house,a character at a haunted house
154,A2XZ0DVCW1MBXS,id-ngahz-3000-5,id-ngahz-3000,treatment,reapp,non_motivated,reappraisal,14,8,A character at a haunted house,a character at a haunted house
155,ARILOCTMESN64,id-uwffo-16-7,id-uwffo-16,treatment,reapp,non_motivated,reappraisal,16,15,"A chemical fire, it happens unfortunately but it will be put out and cleaned up",a chemical fire it happens unfortunately but it will be put out and cleaned up
156,ASJTVT6OQMCWS,id-bvwuk-2998-7,id-bvwuk-2998,treatment,reapp,non_motivated,reappraisal,19,15,A chemical plant exploded. Thankfully no one was working at the time,a chemical plant exploded thankfully no one was working at the time
157,A3VV07FCCSZ7JY,id-rppnn-2999-4,id-rppnn-2999,control,control,non_motivated,observing,12,7,A chid is accident and injury in face,a chid is accident and injury in face
158,AQF2HZQWDY2QJ,id-eiwzx-2997-13,id-eiwzx-2997,control,reapp,non_motivated,reappraisal,13,7,A child badly disfigured or with some terrible disease. Poor thing.,a child badly disfigured or with some terrible disease poor thing
159,AVEAR5UH1DP8C,id-uwffo-11-2,id-uwffo-11,treatment,reapp_target,motivated,reappraisal,3,7,A child can finally see.  The wrap is being taken off.  Brave c,a child can finally see the wrap is being taken off brave c
160,A28NLJEQ0C7F4T,id-mspuo-2999-7,id-mspuo-2999,treatment,target,motivated,observing,16,7,A child getting ready to go out trick or treating.,a child getting ready to go out trick or treating
161,A20YGFCRNDTD6,id-rppnn-2999-6,id-rppnn-2999,treatment,reapp,non_motivated,reappraisal,18,7,A child had surgery to save their life and is bandaged from it,a child had surgery to save their life and is bandaged from it
162,A2V2GQKFTN1N3P,id-rppnn-2999-6,id-rppnn-2999,control,reapp,non_motivated,reappraisal,18,7,"A child has been injured seriously, and its very difficult to look at.",a child has been injured seriously and its very difficult to look at
163,A1PRZC0JL283H7,id-uwffo-4-5,id-uwffo-4,control,control,non_motivated,observing,10,7,A child head full of insuire,a child head full of insuire
164,A221J0YB28SBLI,id-uwffo-14-2,id-uwffo-14,control,target,motivated,observing,9,7,A child hurt in this manner is horrific to view! Hope she will be OK!,a child hurt in this manner is horrific to view hope she will be ok
165,A2I8YALVTOJN49,id-bvwuk-2999-5,id-bvwuk-2999,control,control,non_motivated,observing,4,7,A child in obvious pain is difficult to look at. It makes me uncomfortable and sad.,a child in obvious pain is difficult to look at it makes me uncomfortable and sad
166,A26DM1BK82SR8U,id-uwffo-21-16,id-uwffo-21,control,reapp_target,motivated,reappraisal,9,7,"A child in pain is always distressing, good to see that child is",a child in pain is always distressing good to see that child is
167,A2D7O4I1U59P0K,id-giakt-2997-7,id-giakt-2997,control,target,motivated,observing,7,7,A child in pain is horrific.  They don't deserve this,a child in pain is horrific they dont deserve this
168,A3T9WZOUQGE2UW,id-rppnn-3000-4,id-rppnn-3000,control,control,non_motivated,observing,11,7,A child is being bandaged up from a bad accident.  This is sad and unfortunate.,a child is being bandaged up from a bad accident this is sad and unfortunate
169,A1FFL1IXI7N48V,id-rppnn-2999-6,id-rppnn-2999,treatment,reapp,non_motivated,reappraisal,18,7,A child just rescued from ravages of war,a child just rescued from ravages of war
170,A2FGKKWP33DFWS,id-rppnn-3000-1,id-rppnn-3000,control,target,motivated,observing,17,12,A child on a bike in a raging inferno-,a child on a bike in a raging inferno
171,A35RMG199D0IEM,id-fjoxq-2998-4,id-fjoxq-2998,control,target,motivated,observing,20,12,"A child riding through flames? This is both sad and scary. It makes me think of the devil, and someone riding out of hell.",a child riding through flames this is both sad and scary it makes me think of the devil and someone riding out of hell
172,A3ESWBP9YZ7AW,id-bvwuk-2999-5,id-bvwuk-2999,control,control,non_motivated,observing,4,7,A child suffering from possibly burns. Very sad.,a child suffering from possibly burns very sad
173,A39H3N3KXHVTJU,id-uwffo-15-1,id-uwffo-15,control,reapp_target,motivated,reappraisal,7,7,A child that is badly injured.,a child that is badly injured
174,A1A5W8B8YYNKSI,id-uwffo-6-1,id-uwffo-6,control,control,non_motivated,observing,16,7,A child was accident,a child was accident
175,A39O4J8O2IGQYR,id-zrcsw-2997-8,id-zrcsw-2997,treatment,reapp,non_motivated,reappraisal,2,20,A child was rescued from fire.,a child was rescued from fire
176,A3155FEA4V3X2B,id-uwffo-11-10,id-uwffo-11,treatment,reapp,non_motivated,reappraisal,1,7,A child was saved from a horrible attack.,a child was saved from a horrible attack
177,A842P87NB4KIS,id-uwffo-18-9,id-uwffo-18,treatment,reapp,non_motivated,reappraisal,9,15,A child was searching a place,a child was searching a place
178,A842P87NB4KIS,id-uwffo-18-9,id-uwffo-18,treatment,reapp,non_motivated,reappraisal,9,18,A child was searching a place,a child was searching a place
179,A1SJRFJWFXSDH4,id-bvwuk-2999-4,id-bvwuk-2999,control,reapp_target,motivated,reappraisal,19,7,A child who is a victim of a bombing from war. They live in a war torn country and,a child who is a victim of a bombing from war they live in a war torn country and
180,A2YMU9EGUA4F2H,id-uwffo-3-7,id-uwffo-3,treatment,reapp,non_motivated,reappraisal,20,7,A child who just had eye surgery in order to see better out of one eye.,a child who just had eye surgery in order to see better out of one eye
181,A2XZ0DVCW1MBXS,id-ngahz-3000-5,id-ngahz-3000,treatment,reapp,non_motivated,reappraisal,20,1,A child who survived a horrible accident,a child who survived a horrible accident
182,A2XZ0DVCW1MBXS,id-ngahz-3000-5,id-ngahz-3000,treatment,reapp,non_motivated,reappraisal,20,7,A child who survived a horrible accident,a child who survived a horrible accident
183,A80WPJSYIU9LT,id-uwffo-15-6,id-uwffo-15,control,reapp_target,motivated,reappraisal,7,7,"A child with bad injuries, incredibly sad and scary.",a child with bad injuries incredibly sad and scary
184,A324VBRLXHG5IB,id-uwffo-23-7,id-uwffo-23,treatment,reapp_target,motivated,reappraisal,7,7,A child with bandages after being treated after an accident.,a child with bandages after being treated after an accident
185,A238Z1W1B9BGTH,id-eiwzx-2999-2,id-eiwzx-2999,control,control,non_motivated,observing,5,7,A child with major injuries is even more heartreaking. Burns? I hope they are ok,a child with major injuries is even more heartreaking burns i hope they are ok
186,A347R00883IQOU,id-uwffo-15-1,id-uwffo-15,treatment,reapp_target,motivated,reappraisal,7,7,A child with medical assistance after an attack,a child with medical assistance after an attack
187,A1OC6IOF1JHM2F,id-bvwuk-2999-6,id-bvwuk-2999,control,target,motivated,observing,7,7,A child's innocense stolen by violence.,a childs innocense stolen by violence
188,A21QUJTIIAOX2W,id-ngahz-3000-2,id-ngahz-3000,treatment,target,motivated,observing,12,12,A computer generated image. There’s no way this is real.,a computer generated image theres no way this is real
189,A2EED3HLTA96CP,20220203-motivated_group_emotional_regulation-8,20220203-motivated_group_emotional_regulation,control,control,non_motivated,observing,14,17,A corpse is on the ground. Terror!,a corpse is on the ground terror
190,A3DP9IH8W5OXJL,id-bvwuk-2999-6,id-bvwuk-2999,treatment,target,motivated,observing,3,14,A crashed plane. I hope everyone made it out alright.,a crashed plane i hope everyone made it out alright
191,A3AY0315YWWNXY,id-bvwuk-2997-6,id-bvwuk-2997,control,target,motivated,observing,15,14,"A crazy airplane landing/crash, I hope the passengers luggage is safe.",a crazy airplane landingcrash i hope the passengers luggage is safe
192,A3AY0315YWWNXY,id-bvwuk-2997-6,id-bvwuk-2997,control,target,motivated,observing,9,12,"A crazy stuntman is riding through a wall of flames, cool looking.",a crazy stuntman is riding through a wall of flames cool looking
193,A1VHQ3KL3P4T4H,id-eiwzx-2998-2,id-eiwzx-2998,treatment,reapp_target,motivated,reappraisal,17,13,A cultural practice but is done with strong intentions,a cultural practice but is done with strong intentions
194,A1MKEILXWWLBW2,id-bvwuk-2999-2,id-bvwuk-2999,control,target,motivated,observing,10,20,"A dangerous job, brave men.",a dangerous job brave men
195,ASK6BGTYY8SV1,id-fjoxq-2999-5,id-fjoxq-2999,treatment,target,motivated,observing,9,9,"A dangerous scene of a gun pointing, it’s scary",a dangerous scene of a gun pointing its scary
196,A3AY0315YWWNXY,id-bvwuk-2997-6,id-bvwuk-2997,control,target,motivated,observing,14,19,"A dark car accident, seems someone has been hurt fatally, quite unfortunate.",a dark car accident seems someone has been hurt fatally quite unfortunate
197,A93TZ8D977W3B,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,13,15,A day in an Americans life. Sick of the evil government,a day in an americans life sick of the evil government
198,A2JHF7CU91EVXW,id-eiwzx-2997-12,id-eiwzx-2997,control,reapp_target,motivated,reappraisal,2,18,"A day playing outside, most probably, where they shouldn't be. :)",a day playing outside most probably where they shouldnt be
199,A3AY0315YWWNXY,id-bvwuk-2997-6,id-bvwuk-2997,control,target,motivated,observing,16,17,"A dead guy on the street, probably murdered, sad.",a dead guy on the street probably murdered sad
200,A2WMSIPUKEIBNS,id-eiwzx-2997-12,id-eiwzx-2997,treatment,reapp_target,motivated,reappraisal,15,17,A dead man laying in the street. He had a horrible accident.,a dead man laying in the street he had a horrible accident
201,A36ZURENFWTYOZ,id-eiwzx-2999-3,id-eiwzx-2999,treatment,target,motivated,observing,13,16,A dead person is being buried in a grave.  I hope he is dead.,a dead person is being buried in a grave i hope he is dead
202,A3ESWBP9YZ7AW,id-bvwuk-2999-5,id-bvwuk-2999,control,control,non_motivated,observing,13,17,A dead person laying on the ground. Sad.,a dead person laying on the ground sad
203,ASXDFSEXJNPXM,id-uwffo-12-2,id-uwffo-12,control,reapp_target,motivated,reappraisal,9,17,A dead person with people just looking this is a sad image that no one helped this person.,a dead person with people just looking this is a sad image that no one helped this person
204,A2V2GQKFTN1N3P,id-rppnn-2999-6,id-rppnn-2999,control,reapp,non_motivated,reappraisal,9,19,"A deadly crash has created a mess, and it's hard to look at.",a deadly crash has created a mess and its hard to look at
205,A2R75YFKVALBXE,id-ngahz-2999-2,id-ngahz-2999,control,reapp,non_motivated,reappraisal,2,19,A deep physical and psychological injury. I hate seeing this!,a deep physical and psychological injury i hate seeing this
206,A2R75YFKVALBXE,id-ngahz-2999-2,id-ngahz-2999,control,reapp,non_motivated,reappraisal,2,6,A deep physical and psychological injury. I hate seeing this!,a deep physical and psychological injury i hate seeing this
207,A2R75YFKVALBXE,id-ngahz-2999-2,id-ngahz-2999,control,reapp,non_motivated,reappraisal,2,20,A deep physical and psychological injury. I hate seeing this!,a deep physical and psychological injury i hate seeing this
208,A2R75YFKVALBXE,id-ngahz-2999-2,id-ngahz-2999,control,reapp,non_motivated,reappraisal,2,19,A deep physical and psychological injury. I hate seeing this!,a deep physical and psychological injury i hate seeing this
209,A2R75YFKVALBXE,id-ngahz-2999-2,id-ngahz-2999,control,reapp,non_motivated,reappraisal,2,6,A deep physical and psychological injury. I hate seeing this!,a deep physical and psychological injury i hate seeing this
210,A2R75YFKVALBXE,id-ngahz-2999-2,id-ngahz-2999,control,reapp,non_motivated,reappraisal,2,20,A deep physical and psychological injury. I hate seeing this!,a deep physical and psychological injury i hate seeing this
211,A2R75YFKVALBXE,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,7,12,A deep sadness of the elderly. Makes me sad.,a deep sadness of the elderly makes me sad
212,A2R75YFKVALBXE,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,7,16,A deep sadness of the elderly. Makes me sad.,a deep sadness of the elderly makes me sad
213,A2R75YFKVALBXE,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,7,4,A deep sadness of the elderly. Makes me sad.,a deep sadness of the elderly makes me sad
214,A1ZE87WEYCA44A,id-ngahz-3000-7,id-ngahz-3000,control,control,non_motivated,observing,16,2,A depressing scene of addiction,a depressing scene of addiction
215,A2ZDEERVRN5AMC,20220203-motivated_group_emotional_regulation-11,20220203-motivated_group_emotional_regulation,control,reapp_target,motivated,reappraisal,20,4,A disease or an allergy of some kind.,a disease or an allergy of some kind
216,AB0ID12VC6ZW6,id-uwffo-18-1,id-uwffo-18,control,target,motivated,observing,11,17,A dog gone shame.,a dog gone shame
217,A1A5W8B8YYNKSI,id-uwffo-6-1,id-uwffo-6,control,control,non_motivated,observing,20,17,A dog was eat the bleeding blood on died man,a dog was eat the bleeding blood on died man
218,A2YMU9EGUA4F2H,id-uwffo-3-7,id-uwffo-3,treatment,reapp,non_motivated,reappraisal,13,6,A domestic abuse victum,a domestic abuse victum
219,A93TZ8D977W3B,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,15,6,A domestic violence victim that still hasnt left. So angry for her.,a domestic violence victim that still hasnt left so angry for her
220,A1G5EPLJEGL381,id-fjoxq-2999-8,id-fjoxq-2999,treatment,reapp,non_motivated,reappraisal,7,5,"A domestic violence victim? I'm thankful this isn't worse, it's better to escape with your life.",a domestic violence victim im thankful this isnt worse its better to escape with your life
221,A3DKM1KM4C4G05,id-bvwuk-2999-6,id-bvwuk-2999,control,target,motivated,observing,15,2,A drug addict,a drug addict
222,A3ESWBP9YZ7AW,id-bvwuk-2999-5,id-bvwuk-2999,control,control,non_motivated,observing,19,2,A drug addict shooting up. Sad.,a drug addict shooting up sad
223,A3EM5SJYGZNFTG,id-eiwzx-3000-5,id-eiwzx-3000,control,reapp,non_motivated,reappraisal,11,2,A drug addict who just took a hit.  His life is a mess.,a drug addict who just took a hit his life is a mess
224,A3VDVW3KIJK39N,id-thggi-2997-6,id-thggi-2997,control,reapp,non_motivated,reappraisal,13,2,"A drug addict, so very sad and troubling.!",a drug addict so very sad and troubling
225,AR149JH34I0RE,id-uwffo-21-5,id-uwffo-21,treatment,reapp,non_motivated,reappraisal,16,2,A drug addict. I hope he gets help.,a drug addict i hope he gets help
226,AKHKMEPXX1YZ9,id-eiwzx-2997-1,id-eiwzx-2997,control,control,non_motivated,observing,18,2,A drug injection. I hope he is okay. How sad. What a waste.,a drug injection i hope he is okay how sad what a waste
227,A3VFA6HNMEXO9L,id-mspuo-2998-3,id-mspuo-2998,treatment,target,motivated,observing,17,2,"A drug user, not sure context, maybe it's not real.",a drug user not sure context maybe its not real
228,A2HVCKK8NOTFD0,id-fjoxq-2996-1,id-fjoxq-2996,treatment,reapp,non_motivated,reappraisal,7,2,A drug user.  Maybe he is thinking about trying to quit.,a drug user maybe he is thinking about trying to quit
229,A23G1L7KYHK9F2,id-bvwuk-2998-8,id-bvwuk-2998,treatment,target,motivated,observing,15,2,"A drug user. He's trapped, but not completely lost. I hope he gets help.",a drug user hes trapped but not completely lost i hope he gets help
230,A2NP5W2A5EWT8V,id-uwffo-1-3,id-uwffo-1,treatment,reapp,non_motivated,reappraisal,17,2,A druggy but he will find help I am hopeful,a druggy but he will find help i am hopeful
231,A93TZ8D977W3B,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,12,7,A fake pic of a child of war. Sick of propaganda and psyops.,a fake pic of a child of war sick of propaganda and psyops
232,A2YMU9EGUA4F2H,id-uwffo-3-7,id-uwffo-3,treatment,reapp,non_motivated,reappraisal,9,16,A farmer buring his friend after a long life and memrories.,a farmer buring his friend after a long life and memrories
233,A1SJRFJWFXSDH4,id-bvwuk-2999-4,id-bvwuk-2999,control,reapp_target,motivated,reappraisal,13,19,A fatal car accident that completely crushed the car beyond recognition.,a fatal car accident that completely crushed the car beyond recognition
